Date,Close,Volume,Day of week,Month,Price-Delta%-1,Price-Delta%-3,Price-Delta%-7,Price-Delta%-30,Volume-Delta-1,Volume-Delta-3,Volume-Delta-7,RSI-14,RSI-Delta-1,RSI-Delta-3,RSI-Delta-7,SMA-15,SMA-50,SMA-Diff,SMA-Diff-Delta-1,SMA-Diff-Delta-3,SMA-Diff-Delta-7,SMA-10,EMA-10,EMA-Diff,EMA-Diff-Delta-1,EMA-Diff-Delta-3,EMA-Diff-Delta-7,MACD,MACD-signal,MACD-Diff,MACD-Diff-Delta-1,MACD-Diff-Delta-3,MACD-Diff-Delta-7,Stochastic-K,Stochastic-D,Stochastic-Diff,Stochastic-K-Delta-1,Stochastic-K-Delta-3,Stochastic-K-Delta-7,Stochastic-D-Delta-1,Stochastic-D-Delta-3,Stochastic-D-Delta-7,Stochastic-Diff-Delta-1,Stochastic-Diff-Delta-3,Stochastic-Diff-Delta-7,Aroon-Positive,Aroon-Negative,ADX,ADX-Delta-1,ADX-Delta-3,ADX-Delta-7,CCI-20,CCI-20-Delta-1,CCI-20-Delta-3,CCI-20-Delta-7,MOM,MOM-Delta-1,MOM-Delta-3,MOM-Delta-7
2015-11-25,360.5,108900,WEDNESDAY,NOVEMBER,0.839160839161,-2.03804347826,-0.825309491059,5.87371512482,78.5245901639,1166.27906977,401.843317972,54.9046165835,2.40259724709,-8.54691128412,-6.3391038971,360.3,348.6,11.7,1.03333333333,2.23666666667,9.42333333333,363.25,363.041113966,0.208886033564,0.0166118085512,-0.763301126425,-1.90104774813,14.650907898,9.88421703916,4.76669085887,-1.36503372059,-1.37661059126,-2.76763478203,64.0625,68.5336538462,-4.47115384615,8.67788461538,-23.6298076923,-15.9375,-7.8766025641,-15.4218743902,-4.79967948718,16.5544871795,-8.20793330211,-11.1378205128,0.0,35.7142857143,16.5670634532,-1.1593542519,-2.58305320101,-1.51100692559,45.150119246,7.13128422679,-46.7706940232,-51.0536347525,-5.0,-5.0,-22.0,-16.0
2015-11-26,361.0,31800,THURSDAY,NOVEMBER,0.138696255201,-1.76870748299,-1.36612021858,6.02055800294,-70.7988980716,430.0,120.833333333,55.3103550339,0.405738450396,-7.55942298689,-7.38227337666,361.6,348.58,13.02,1.32,2.93666666667,9.0,363.05,362.930602621,0.119397378671,-0.0894886548934,-0.709911427391,-2.11787090627,14.1041669277,11.0199988807,3.08416804694,-1.68252281193,-3.71911069771,-5.2564296127,50.0,56.4823717949,-6.48237179487,-14.0625,-36.1538461538,-35.3658536585,-12.0512820513,-29.7070868946,-19.0317362874,-2.01121794872,-6.44675925926,-16.3341173712,0.0,28.5714285714,15.4196593909,-1.14740406227,-3.55529366237,-3.11013688163,45.2222984824,0.0721792364486,-37.479212514,-67.3460075285,-2.0,3.0,-13.0,-21.5
2015-11-27,367.0,67000,FRIDAY,NOVEMBER,1.6620498615,2.65734265734,0.685871056241,6.9970845481,110.691823899,9.83606557377,436.0,59.9653195829,4.65496454904,7.46330024652,-1.24859279655,362.666666667,348.74,13.9266666667,0.906666666667,3.26,8.17666666667,364.2,364.467062487,-0.267062487467,-0.386459866138,-0.45933671248,-2.24118872075,12.4847272633,11.8216354966,0.663091766621,-2.42107628032,-5.46863281284,-6.20510417275,77.2727272727,63.7784090909,13.4943181818,27.2727272727,21.8881118881,-2.17932752179,7.29603729604,-12.6318473193,-17.8275603934,19.9766899767,34.5199592075,15.6482328717,35.7142857143,21.4285714286,14.5018129807,-0.917846410287,-3.22460472445,-4.44744305043,62.2794084796,17.0571099972,24.2605734605,-45.7258842759,11.5,13.5,11.5,-8.0
2015-11-30,376.0,33400,MONDAY,NOVEMBER,2.45231607629,4.29958391123,2.59208731241,9.46142649199,-50.1492537313,-69.3296602388,328.205128205,65.7314123087,5.76609272575,10.8267957252,3.2469184143,363.966666667,348.98,14.9866666667,1.06,3.28666666667,7.38,365.45,365.301604646,0.148395353625,0.415457841092,-0.0604906799396,-1.12399238906,11.7296684227,12.265068663,-0.535400240289,-1.19849200691,-5.30209109916,-6.81456572292,94.5454545455,73.9393939394,20.6060606061,17.2727272727,30.4829545455,9.82323232323,10.1609848485,5.40574009324,-9.24064961903,7.11174242424,25.0772144522,19.0638819423,28.5714285714,100.0,14.8690965492,0.367283568496,-1.69796690406,-4.46965782912,154.008438819,91.7290303389,108.858319573,52.5308203918,12.5,1.0,17.5,-12.5
2015-12-01,383.5,40700,TUESDAY,DECEMBER,1.99468085106,6.23268698061,4.21195652174,12.9602356406,21.8562874251,27.9874213836,373.255813953,69.6538199287,3.92240761998,14.3434648948,6.20229206104,365.7,349.5,16.2,1.21333333333,3.18,6.73666666667,367.2,366.228781301,0.971218698844,0.822823345219,0.851821320173,-0.000968461145362,12.4050211354,12.8124555737,-0.40743443829,0.127965801999,-3.49160248523,-6.55073588842,90.5405405405,87.4529074529,3.08763308763,-4.00491400491,40.5405405405,2.84823284823,13.5135135135,30.970535658,3.49737921656,-17.5184275184,9.5700048825,-0.649146368324,21.4285714286,100.0,16.1213931178,1.25229656861,0.701733726818,-3.02872353645,227.491961415,73.4835225962,182.269662932,135.571148146,17.5,5.0,19.5,0.5
2015-12-02,402.0,58700,WEDNESDAY,DECEMBER,4.82398956975,9.53678474114,9.38775510204,20.5397301349,44.226044226,-12.3880597015,878.333333333,76.7293649825,7.07554505381,16.7640453995,13.8595869617,368.133333333,350.36,17.7733333333,1.57333333333,3.84666666667,7.69,370.95,368.594627698,2.35537230238,1.38415360353,2.62243478984,1.52606349631,12.1768363229,13.233044795,-1.05620847203,-0.648774033743,-1.71930023865,-7.85948721667,88.8888888889,91.324961325,-2.43607243607,-1.65165165165,11.6161616162,2.73504273504,3.87205387205,27.5465522341,5.1355026355,-5.52370552371,-15.9303906179,-2.40045990046,14.2857142857,100.0,18.6313317332,2.50993861539,4.1295187525,-0.343621320154,321.950450983,94.4584895679,259.671042503,239.248939986,37.5,20.0,26.0,26.5
2015-12-03,403.0,57100,THURSDAY,DECEMBER,0.248756218905,7.18085106383,12.7272727273,21.3855421687,-2.72572402044,70.9580838323,-6.39344262295,77.0409826846,0.311617702089,11.3095703759,24.5389633481,370.8,351.58,19.22,1.44666666667,4.23333333333,8.55333333333,374.6,370.945796512,3.65420348817,1.29883118579,3.50580813455,3.46192926316,11.8465655419,13.4278019585,-1.58123641658,-0.525027944548,-1.04583617629,-7.71296099604,90.5982905983,90.0092400092,0.589050589051,1.7094017094,-3.94716394716,35.2136752137,-1.31572131572,16.0698460698,13.598983599,3.02512302512,-20.017010017,21.6146916147,7.14285714286,92.8571428571,20.9619890189,2.33065728572,6.09289246973,3.23557131377,258.234770444,-63.7156805389,104.226331625,220.215935425,36.5,-1.0,24.0,36.5
2015-12-04,393.0,32900,FRIDAY,DECEMBER,-2.48138957816,2.47718383312,9.01525658807,16.4444444444,-42.3817863398,-19.1646191646,-69.7887970615,67.3310942095,-9.70988847508,-2.32272571918,12.426477626,373.3,352.59,20.71,1.49,4.51,9.01,377.1,372.733771527,4.36622847347,0.712024985295,3.39500977462,4.1573424399,11.6299793574,13.2130009009,-1.58302154349,-0.00178512690862,-1.1755871052,-6.34971240236,72.0720720721,83.8530838531,-11.781011781,-18.5262185262,-18.4684684685,8.00957207207,-6.15615615616,-3.59982359982,15.3194300069,-12.3700623701,-14.8686448686,-7.30985793486,0.0,85.7142857143,22.965983551,2.00399453208,6.8445904332,6.39892009775,173.105910353,-85.1288600908,-54.3860510618,127.955791107,25.0,-11.5,7.5,30.0
2015-12-07,394.5,20400,MONDAY,DECEMBER,0.381679389313,-1.86567164179,9.27977839335,16.0294117647,-37.9939209726,-65.2470187394,-35.8490566038,67.9829472888,0.651853079327,-8.74641769366,12.6725922549,375.366666667,353.72,21.6466666667,0.936666666667,3.87333333333,8.62666666667,379.8,374.905970254,4.89402974557,0.527801272108,2.5386574432,4.7746323669,11.2597776921,12.7900518246,-1.53027413249,0.0527474109976,-0.474065660459,-4.61444217943,74.7747747748,79.1483791484,-4.3736043736,2.7027027027,-14.1141141141,24.7747747748,-4.7047047047,-12.1765821766,22.6660073535,7.40740740741,-1.93753193753,2.10876742127,35.7142857143,78.5714285714,24.8840657947,1.91808224377,6.25273406158,9.46440640379,143.682906689,-29.4230036643,-178.267544294,98.4606082063,27.0,2.0,-10.5,29.0
2015-12-08,396.0,20300,TUESDAY,DECEMBER,0.380228136882,-1.73697270471,7.90190735695,18.5628742515,-0.490196078431,-64.4483362522,-69.7014925373,68.6564631347,0.673515845857,-8.38451954989,8.69114355173,377.366666667,355.09,22.2766666667,0.63,3.05666666667,8.35,383.65,379.171856807,4.47814319275,-0.415886552823,0.82393970458,4.74520568022,11.7778822904,12.3583879487,-0.580505658317,0.949768474175,1.00073075826,-1.24359742494,77.4774774775,74.7747747748,2.7027027027,2.7027027027,-13.1208131208,0.20475020475,-4.3736043736,-15.2344652345,10.9963656839,7.07630707631,2.11365211365,-10.7916154791,28.5714285714,71.4285714286,26.4001927868,1.51612699202,5.43820376787,11.8983798061,107.930866705,-35.7520399839,-150.303903739,45.6514582251,38.5,11.5,2.0,27.0
2015-12-09,403.5,42100,WEDNESDAY,DECEMBER,1.89393939394,2.67175572519,7.31382978723,20.0892857143,107.389162562,27.9635258359,26.0479041916,71.8455622256,3.18909909096,4.51446801615,6.11414991695,379.966666667,356.29,23.6766666667,1.4,2.96666666667,8.69,387.95,383.846030964,4.10396903576,-0.374174156992,-0.262259437708,3.95557368213,12.3069006219,12.0109025424,0.295998079535,0.876503737853,1.87901962302,0.831398319824,90.990990991,81.0810810811,9.90990990991,13.5135135135,18.9189189189,-3.55446355446,6.30630630631,-2.772002772,7.14168714169,7.20720720721,21.6909216909,-10.6961506962,21.4285714286,64.2857142857,28.3641310005,1.96393821371,5.3981474495,13.4950344513,112.822880003,4.89201329833,-60.28303035,-41.1855588155,43.0,4.5,18.0,30.5
2015-12-10,397.5,22200,THURSDAY,DECEMBER,-1.48698884758,0.760456273764,3.65058670143,17.9525222552,-47.2684085511,8.82352941176,-45.4545454545,66.0552495005,-5.79031272516,-1.92769778834,-3.59857042819,382.033333333,357.44,24.5933333333,0.916666666667,2.94666666667,8.39333333333,391.6,388.635885365,2.96411463457,-1.13985440119,-1.929915111,1.99289593573,14.1774058936,12.0561568057,2.12124908796,1.82525100843,3.65152322046,2.52868352625,80.1801801802,82.8828828829,-2.7027027027,-10.8108108108,5.40540540541,-10.3603603604,1.8018018018,3.7345037345,-4.57002457002,-12.6126126126,1.6709016709,-5.79033579034,14.2857142857,57.1428571429,30.1877879132,1.82365691273,5.30372211846,14.0663947954,91.4326853852,-21.3901946179,-52.2502213035,-136.05927603,36.5,-6.5,9.5,19.0
2015-12-11,383.0,56100,FRIDAY,DECEMBER,-3.64779874214,-3.28282828283,-4.7263681592,13.649851632,152.702702703,176.354679803,-4.42930153322,54.6023632518,-11.4528862487,-14.0540998829,-22.1270017307,383.033333333,358.18,24.8533333333,0.26,2.57666666667,7.08,393.2,392.101258626,1.09874137379,-1.86537326079,-3.37940181896,-1.25663092859,15.3105420596,12.3288292304,2.98171282914,0.860463741179,3.56221848746,4.03792130117,54.0540540541,75.0750750751,-21.021021021,-26.1261261261,-23.4234234234,-34.8348348348,-7.80780780781,0.3003003003,-16.2498862499,-18.3183183183,-23.7237237237,-18.5849485849,7.14285714286,50.0,30.0950843091,-0.09270360411,3.69489152234,11.4637525759,43.8083793085,-47.6243060767,-64.1224873963,-278.142071674,16.0,-20.5,-22.5,-21.5
2015-12-14,380.5,38600,MONDAY,DECEMBER,-0.65274151436,-5.70012391574,-5.58312655087,7.94326241135,-31.1942959002,-8.3135391924,-32.3992994746,52.8993628859,-1.70300036587,-18.9461993398,-24.1416197987,383.9,358.76,25.14,0.286666666667,1.46333333333,5.92,393.65,394.252985341,-0.602985340887,-1.70172671467,-4.70695437664,-4.25718882906,17.1238333342,12.6207214385,4.50311189572,1.52139906658,4.20711381618,6.0843483123,45.6310679612,59.9551007318,-14.3240327706,-8.42298609289,-45.3599230298,-44.9672226371,-15.1199743433,-21.1259803493,-30.0541392774,6.69698825039,-24.2339426805,-14.9130833597,0.0,42.8571428571,29.5234584231,-0.571625885976,1.15932742265,8.56146940423,15.3669724771,-28.4414068314,-97.455907526,-242.867797967,4.5,-11.5,-38.5,-32.0
2015-12-15,389.5,17000,TUESDAY,DECEMBER,2.3653088042,-2.01257861635,-0.89058524173,12.4098124098,-55.9585492228,-23.4234234234,-48.3282674772,57.980295963,5.08093307716,-8.07495353744,-9.35079824645,386.033333333,359.59,26.4433333333,1.30333333333,1.85,5.73333333333,394.25,395.862695225,-1.61269522481,-1.00970988392,-4.57680985938,-5.97892369827,18.9071701737,13.1106125766,5.79655759716,1.29344570144,3.6753085092,7.37957914065,63.1067961165,54.2639727106,8.84282340593,17.4757281553,-17.0733840637,-8.96527595557,-5.69112802123,-28.6189101723,-29.5891111425,23.1668561766,11.5455261086,20.6238351869,14.2857142857,35.7142857143,29.1675933346,-0.35586508853,-1.02019457862,6.20160978362,34.6464167062,19.2794442292,-56.786268679,-138.459493647,6.0,1.5,-30.5,-19.0
2015-12-16,380.0,91600,WEDNESDAY,DECEMBER,-2.43902439024,-0.783289817232,-3.67553865653,10.1449275362,438.823529412,63.2798573975,349.019607843,51.6470287281,-6.33326723491,-2.95533452362,-16.3359185607,387.333333333,360.37,26.9633333333,0.52,2.11,5.31666666667,392.05,393.872671661,-1.82267166134,-0.209976436534,-2.92141303513,-6.71670140691,19.4611221943,13.7663034599,5.69481873444,-0.101738862725,2.71310590529,7.22509286693,44.6601941748,51.1326860841,-6.47249190939,-18.4466019417,-9.3938598793,-30.1145806,-3.13128662643,-23.9423889909,-28.0156930642,-15.3153153153,14.5485291116,-2.09888753578,7.14285714286,28.5714285714,29.7783995516,0.610806216983,-0.316684757523,4.89433375683,32.1659215102,-2.48049519603,-11.6424577983,-111.516985179,-22.0,-28.0,-38.0,-49.0
2015-12-17,371.5,83700,THURSDAY,DECEMBER,-2.23684210526,-2.3653088042,-6.18686868687,8.78477306003,-8.62445414847,116.839378238,312.315270936,46.7287662311,-4.91826249708,-6.17059665483,-21.9276969036,388.033333333,361.0,27.0333333333,0.0700000000001,1.89333333333,4.75666666667,388.9,390.983383967,-2.08338396745,-0.260712306106,-1.48039862656,-6.5615271602,19.3393525792,14.5442056101,4.79514696904,-0.899671765399,0.292035073319,5.37565262735,10.843373494,39.5367879284,-28.6934144344,-33.8168206808,-34.7876944672,-66.6341039835,-11.5958981557,-20.4183128034,-35.2379868464,-22.2209225251,-14.3693816638,-31.3961171371,0.0,21.4285714286,29.0035684193,-0.77483113222,-0.519890003767,2.6033756326,-19.2645251887,-51.4304466989,-34.6314976658,-127.195391893,-31.5,-9.5,-36.0,-70.0
2015-12-18,364.0,42400,FRIDAY,DECEMBER,-2.01884253028,-6.54685494223,-9.78934324659,3.7037037037,-49.3428912784,149.411764706,0.712589073634,42.8512233545,-3.87754287658,-15.1290726086,-28.9943388712,387.833333333,361.41,26.4233333333,-0.61,-0.02,2.74666666667,386.0,389.073919337,-3.07391933705,-0.990535369604,-1.46122411224,-7.17788837281,16.2289462153,15.2995837079,0.929362507431,-3.86578446161,-4.86719508973,0.633364427896,5.31914893617,20.2742388683,-14.9550899321,-5.52422455781,-57.7876471803,-85.6718420548,-19.2625490601,-33.9897338423,-60.8068422128,13.7383245023,-23.7979133381,-24.864999842,100.0,14.2857142857,27.4288955886,-1.57467283076,-1.738697746,-0.935235411878,-82.0126782884,-62.7481530997,-116.659094995,-194.835558292,-29.0,2.5,-35.0,-72.0
2015-12-21,364.0,17100,MONDAY,DECEMBER,0.0,-4.21052631579,-8.42767295597,2.10378681627,-59.6698113208,-81.3318777293,-22.972972973,42.8512233545,0.0,-8.79580537366,-23.204026146,387.033333333,361.85,25.1833333333,-1.24,-1.78,0.59,382.95,386.677270333,-3.72727033327,-0.653350996215,-1.90459867192,-6.69138496784,12.2320063562,15.7975599257,-3.5655535695,-4.49491607693,-9.26037230394,-5.68680265746,7.29166666667,7.81806303227,-0.526396365604,1.9725177305,-37.3685275081,-72.8885135135,-12.456175836,-43.3146230519,-75.0648198506,14.4286935665,5.94609554378,2.1763063371,100.0,7.14285714286,25.8645514762,-1.56434411242,-3.91384807539,-4.32323643703,-92.5196850394,-10.5070067509,-124.68560655,-183.952370425,-30.5,-1.5,-8.5,-67.0
2015-12-22,363.5,43700,TUESDAY,DECEMBER,-0.137362637363,-2.1534320323,-5.09138381201,1.67832167832,155.555555556,-47.7897252091,-22.1033868093,42.5780513538,-0.273172000638,-4.15071487722,-12.0243118979,385.7,362.31,23.39,-1.79333333333,-3.64333333333,-1.46333333333,379.7,383.707347747,-4.00734774719,-0.280077413922,-1.92396377974,-5.10608912097,9.8328219337,16.1039774419,-6.27115550821,-2.70560193871,-11.0663024772,-9.25286833735,7.52688172043,6.71256577442,0.814315946008,0.235215053763,-3.31649177355,-46.5271723336,-1.10549725785,-32.824222154,-68.3625093007,1.34071231161,29.5077303804,21.835336967,100.0,0.0,24.3580668153,-1.50648466092,-4.64550160409,-5.73701749383,-100.596988328,-8.07730328817,-81.3324631388,-144.405367636,-32.5,-2.0,-1.0,-48.5
2015-12-23,367.5,17900,WEDNESDAY,DECEMBER,1.10041265475,0.961538461538,-3.41655716163,0.547195622435,-59.0389016018,-57.7830188679,-53.6269430052,45.5675966547,2.98954530085,2.71637330021,-7.3317662312,383.4,362.85,20.55,-2.84,-5.87333333333,-4.59,376.1,379.305159324,-3.20515932372,0.802188423464,-0.131239986674,-2.60217398284,7.27857295226,15.9189238194,-8.64035086711,-2.36919535891,-9.56971337455,-13.1434627628,16.1290322581,10.3158602151,5.81317204301,8.60215053763,10.8098833219,-29.5020357031,3.60329444063,-9.95837865325,-49.6392405167,4.998856097,20.7682619751,20.1372048136,92.8571428571,28.5714285714,23.3537657295,-1.00430108578,-4.07512985911,-6.16969269364,-88.0219028063,12.5750855212,-6.00922451787,-103.388875283,-36.0,-3.5,-7.0,-40.5
2015-12-28,365.0,17500,MONDAY,DECEMBER,-0.680272108844,0.274725274725,-6.29011553273,0.550964187328,-2.23463687151,2.33918128655,2.94117647059,44.0248665267,-1.54273012799,1.17364317222,-13.9554294364,380.866666667,363.34,17.5266666667,-3.02333333333,-7.65666666667,-8.91666666667,372.85,375.292594514,-2.44259451403,0.762564809694,1.28467581924,-0.829899289224,4.1315123883,15.2843926864,-11.1528802981,-2.51252943095,-7.58732672856,-16.9494378952,10.752688172,11.4695340502,-0.716845878136,-5.37634408602,3.46102150538,-52.3541079445,1.15367383513,3.65147101791,-42.7944386604,-6.53001792115,-0.190449512532,-9.55966928407,85.7142857143,21.4285714286,22.519731424,-0.834034305445,-3.34482005214,-6.64786191055,-94.3168638367,-6.2949610304,-1.79717879733,-128.963280543,-32.5,3.5,-2.0,-38.5
2015-12-29,369.5,19300,TUESDAY,DECEMBER,1.23287671233,1.65061898212,-2.76315789474,3.93811533052,10.2857142857,-55.8352402746,-78.9301310044,47.4721772171,3.44731069038,4.89412586324,-4.17485151106,379.3,363.87,15.43,-2.09666666667,-7.96,-11.5333333333,371.5,373.608262013,-2.10826201286,0.33433250117,1.89908573433,-0.285590351519,-0.119789907977,13.9357613072,-14.0555512151,-2.90267091707,-7.78439570693,-19.7503699496,20.4301075269,15.770609319,4.65949820789,9.67741935484,12.9032258065,-24.2300866479,4.30107526882,9.05804354457,-35.3620767651,5.37634408602,3.84518226188,11.1319901173,78.5714285714,14.2857142857,21.7970812555,-0.72265016851,-2.56098555974,-7.98131829605,-77.207977208,17.1088866287,23.3890111196,-109.373898718,-13.5,19.0,19.0,8.5
2015-12-30,367.5,19200,WEDNESDAY,DECEMBER,-0.541271989175,0.0,-1.07671601615,1.10041265475,-0.518134715026,7.2625698324,-77.0609318996,46.1128943715,-1.35928284558,0.545297716818,-0.615871859555,377.5,364.35,13.15,-2.28,-7.4,-13.8833333333,370.2,372.048621752,-1.84862175159,0.259640261266,1.35653757213,0.234762215853,-3.84548550279,11.8174965306,-15.6629820333,-1.60743081821,-7.02263116623,-20.4581290024,16.1290322581,15.770609319,0.358422939068,-4.30107526882,0.0,5.28565876409,-1.7763568394e-15,5.45474910394,-23.7661786094,-4.30107526882,-5.45474910394,29.0518373735,71.4285714286,7.14285714286,20.6579742007,-1.1391070548,-2.69579152875,-8.34559421862,-86.3615349052,-9.15355769725,1.66036790107,-67.0970097165,-13.0,0.5,23.0,18.5
2016-01-04,360.5,32900,MONDAY,JANUARY,-1.90476190476,-1.23287671233,-0.961538461538,-1.50273224044,71.3541666667,88.0,-22.4056603774,41.6209403561,-4.49195401538,-2.40392617057,-1.23028299835,375.133333333,364.77,10.3633333333,-2.78666666667,-7.16333333333,-16.06,367.3,368.325278239,-1.02527823934,0.823343512256,1.41731627469,2.04864109771,-6.03927373654,9.16755559322,-15.2068293298,0.45615270358,-4.0539490317,-16.1361918372,14.7058823529,17.0883407126,-2.38245835969,-1.42314990512,3.9531941809,9.38673341677,1.31773139363,5.61880666245,-3.18589815567,-2.74088129876,-1.66561248155,12.5726315724,100.0,0.0,19.9145548095,-0.743419391248,-2.60517661456,-7.51434077911,-111.041273832,-24.6797389267,-16.7244099953,-29.0285955435,-29.0,-16.0,3.5,0.0
2016-01-05,363.0,24300,TUESDAY,JANUARY,0.693481276006,-1.75913396482,-0.274725274725,-0.411522633745,-26.1398176292,25.9067357513,42.1052631579,43.7291932863,2.10825293021,-3.74298393074,0.87796993186,372.433333333,365.36,7.07333333333,-3.29,-8.35666666667,-18.11,365.6,365.972860139,-0.372860138891,0.652418100447,1.73540187397,3.35441019437,-8.63526843538,6.0226248146,-14.65789325,0.548936079782,-0.602342034848,-11.0923396805,19.6078431373,16.8142525828,2.7935905545,4.90196078431,-0.822264389627,12.3161764706,-0.274088129876,1.04364326376,8.99618955048,5.17604891419,-1.86590765338,3.31998692011,92.8571428571,28.5714285714,18.9744356129,-0.940119196542,-2.82264564259,-6.89011586324,-83.9567747298,27.0844991021,-6.74879752186,8.56291030953,-17.0,12.0,-3.5,13.5
2016-01-07,356.5,47800,THURSDAY,JANUARY,-1.79063360882,-2.99319727891,-1.9257221458,-2.72851296044,96.70781893,148.958333333,9.38215102975,39.7134892691,-4.01570401728,-6.39940510245,-2.86456208478,369.7,365.85,3.85,-3.22333333333,-9.3,-19.54,364.1,364.458243158,-0.358243158449,0.0146169804426,1.49037859314,3.64910458874,-12.6937164761,2.81241585393,-15.50613233,-0.848239080034,0.156849703328,-9.23497682181,16.6666666667,16.9934640523,-0.326797385621,-2.94117647059,0.537634408602,9.13978494624,0.179211469534,1.22285473329,10.2808982779,-3.12038794012,-0.685220324689,-1.14111333163,100.0,21.4285714286,19.2344222164,0.259986603455,-1.42355198434,-5.12364459887,-116.192830655,-32.2360559253,-29.8312957499,-15.5958423276,-15.0,2.0,-2.0,17.5
